path,label,is_franken,plate,index,label_idx
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s29/s29_193.jpg,S29,False,-1,-1,124
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v13/230335_v13.png,V13,True,23,335,140
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v13/v13_27.png,V13,False,-1,-1,140
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/x1_229.png,X1,False,-1,-1,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d36/d36_35.png,D36,False,-1,-1,17
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n1/n1_24.png,N1,False,-1,-1,83
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/f1/f1_8.png,F1,False,-1,-1,37
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s29/050130_s29.png,S29,True,5,130,124
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d2/d2_82.png,D2,False,-1,-1,13
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/u15/u15_14.png,U15,False,-1,-1,133
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r4/r4_7.png,R4,False,-1,-1,116
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s34/s34_111.png,S34,False,-1,-1,126
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/w24/w24_27.png,W24,False,-1,-1,157
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d54/230170_d54.png,D54,True,23,170,25
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/n35_68.png,N35,False,-1,-1,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d21/390118_d21.png,D21,True,39,118,14
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/220313_m17.png,M17,True,22,313,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/a1/a1_87.png,A1,False,-1,-1,0
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d4/d4_65.png,D4,False,-1,-1,20
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v30/v30_30.png,V30,False,-1,-1,144
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/a2/a2_14.jpg,A2,False,-1,-1,3
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s29/030202_s29.png,S29,True,3,202,124
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/a1/a1_121.png,A1,False,-1,-1,0
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d55/d55_50.png,D55,False,-1,-1,26
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m12/m12_55.png,M12,False,-1,-1,71
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g43/210254_g43.png,G43,True,21,254,60
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/050066_x1.png,X1,True,5,66,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o34/o34_31.png,O34,False,-1,-1,103
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s21/s21_25.png,S21,False,-1,-1,120
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/230171_n35.png,N35,True,23,171,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o4/o4_38.png,O4,False,-1,-1,104
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/f31/f31_65.png,F31,False,-1,-1,43
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s29/030088_s29.png,S29,True,3,88,124
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/x1_115.jpg,X1,False,-1,-1,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g43/g43_7.jpg,G43,False,-1,-1,60
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s38/s38_27.png,S38,False,-1,-1,127
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o1/o1_27.jpg,O1,False,-1,-1,100
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g36/g36_40.png,G36,False,-1,-1,54
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/a19/a19_4.jpg,A19,False,-1,-1,2
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g4/210316_g4.png,G4,True,21,316,58
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/a1/a1_14.jpg,A1,False,-1,-1,0
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v28/v28_160.jpg,V28,False,-1,-1,142
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/x1_354.png,X1,False,-1,-1,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d36/d36_11.jpg,D36,False,-1,-1,17
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/n35_16.png,N35,False,-1,-1,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/u15/u15_5.jpg,U15,False,-1,-1,133
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s29/390391_s29.png,S29,True,39,391,124
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d40/d40_11.png,D40,False,-1,-1,21
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/q3/q3_104.png,Q3,False,-1,-1,113
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d4/d4_45.jpg,D4,False,-1,-1,20
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v6/220176_v6.png,V6,True,22,176,147
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d58/d58_50.png,D58,False,-1,-1,28
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d58/050205_d58.png,D58,True,5,205,28
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d36/d36_91.png,D36,False,-1,-1,17
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d58/d58_39.jpg,D58,False,-1,-1,28
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d21/d21_118.png,D21,False,-1,-1,14
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x8/x8_80.png,X8,False,-1,-1,162
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s29/s29_101.png,S29,False,-1,-1,124
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/h6/h6_36.png,H6,False,-1,-1,63
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/x1_329.png,X1,False,-1,-1,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r14/r14_19.jpg,R14,False,-1,-1,115
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/n35_445.png,N35,False,-1,-1,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v31/v31_13.png,V31,False,-1,-1,145
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/q3/q3_130.png,Q3,False,-1,-1,113
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d4/d4_100.png,D4,False,-1,-1,20
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o1/o1_131.jpg,O1,False,-1,-1,100
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o50/230339_o50.png,O50,True,23,339,106
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/x1_137.png,X1,False,-1,-1,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m23/m23_15.png,M23,False,-1,-1,78
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s29/200094_s29.png,S29,True,20,94,124
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d37/d37_118.png,D37,False,-1,-1,18
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/i9/090369_i9.png,I9,True,9,369,68
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g43/g43_65.jpg,G43,False,-1,-1,60
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o34/030308_o34.png,O34,True,3,308,103
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/m17_24.png,M17,False,-1,-1,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d46/d46_25.jpg,D46,False,-1,-1,23
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n37/210358_n37.png,N37,True,21,358,96
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d40/d40_33.png,D40,False,-1,-1,21
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n33/n33_97.png,N33,False,-1,-1,92
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g40/g40_6.jpg,G40,False,-1,-1,59
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g43/g43_137.png,G43,False,-1,-1,60
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o1/o1_63.png,O1,False,-1,-1,100
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/030153_x1.png,X1,True,3,153,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g43/050218_g43.png,G43,True,5,218,60
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/m17_329.png,M17,False,-1,-1,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/a1/a1_50.jpg,A1,False,-1,-1,0
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s29/s29_59.jpg,S29,False,-1,-1,124
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r8/r8_11.png,R8,False,-1,-1,118
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v13/v13_47.jpg,V13,False,-1,-1,140
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/f4/f4_10.jpg,F4,False,-1,-1,48
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/a1/a1_101.jpg,A1,False,-1,-1,0
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d4/d4_178.png,D4,False,-1,-1,20
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/y5/y5_79.png,Y5,False,-1,-1,167
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/aa15/aa15_61.png,AA15,False,-1,-1,10
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/200107_n35.png,N35,True,20,107,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/410160_n35.png,N35,True,41,160,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m23/090361_m23.png,M23,True,9,361,78
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/e34/210289_e34.png,E34,True,21,289,34
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/n35_368.png,N35,False,-1,-1,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/e10/e10_7.png,E10,False,-1,-1,31
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r4/r4_23.png,R4,False,-1,-1,116
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/y5/y5_72.png,Y5,False,-1,-1,167
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v10/v10_6.jpg,V10,False,-1,-1,139
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d21/d21_33.png,D21,False,-1,-1,14
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g1/050145_g1.png,G1,True,5,145,49
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v6/v6_24.png,V6,False,-1,-1,147
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m23/m23_62.png,M23,False,-1,-1,78
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v1/v1_18.png,V1,False,-1,-1,138
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/m17_129.png,M17,False,-1,-1,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o1/o1_38.jpg,O1,False,-1,-1,100
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v30/v30_152.png,V30,False,-1,-1,144
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n33/n33_49.png,N33,False,-1,-1,92
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/i9/i9_257.png,I9,False,-1,-1,68
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/z1/050272_z1.png,Z1,True,5,272,168
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d36/d36_110.png,D36,False,-1,-1,17
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d58/d58_3.png,D58,False,-1,-1,28
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d4/d4_32.png,D4,False,-1,-1,20
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/q1/q1_45.jpg,Q1,False,-1,-1,111
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/y1/y1_29.png,Y1,False,-1,-1,163
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/n35_326.png,N35,False,-1,-1,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s24/s24_2.png,S24,False,-1,-1,121
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o34/o34_3.png,O34,False,-1,-1,103
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m23/m23_97.png,M23,False,-1,-1,78
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s29/s29_184.png,S29,False,-1,-1,124
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d4/090054_d4.png,D4,True,9,54,20
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/f35/f35_66.jpg,F35,False,-1,-1,46
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n36/n36_6.png,N36,False,-1,-1,95
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g43/210241_g43.png,G43,True,21,241,60
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/h6/h6_6.png,H6,False,-1,-1,63
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/i9/i9_229.png,I9,False,-1,-1,68
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n1/n1_55.png,N1,False,-1,-1,83
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/i9/i9_311.png,I9,False,-1,-1,68
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/m17_178.jpg,M17,False,-1,-1,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/h6/h6_38.png,H6,False,-1,-1,63
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s34/s34_131.png,S34,False,-1,-1,126
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s29/s29_207.png,S29,False,-1,-1,124
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m3/m3_12.png,M3,False,-1,-1,80
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g17/g17_9.jpg,G17,False,-1,-1,51
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n33/n33_112.png,N33,False,-1,-1,92
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/n35_42.png,N35,False,-1,-1,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/m17_64.png,M17,False,-1,-1,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/m17_139.jpg,M17,False,-1,-1,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/m17_61.png,M17,False,-1,-1,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/030297_n35.png,N35,True,3,297,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d4/d4_126.png,D4,False,-1,-1,20
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r4/r4_5.png,R4,False,-1,-1,116
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n26/n26_17.png,N26,False,-1,-1,89
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g17/410042_g17.png,G17,True,41,42,51
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o1/o1_90.png,O1,False,-1,-1,100
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/z11/z11_5.jpg,Z11,False,-1,-1,169
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d37/d37_98.png,D37,False,-1,-1,18
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/n35_310.png,N35,False,-1,-1,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/w24/w24_22.png,W24,False,-1,-1,157
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/x1_98.png,X1,False,-1,-1,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/y5/y5_1.png,Y5,False,-1,-1,167
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/a50/a50_10.jpg,A50,False,-1,-1,8
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/m17_313.png,M17,False,-1,-1,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d21/220302_d21.png,D21,True,22,302,14
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g17/090186_g17.png,G17,True,9,186,51
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g1/220150_g1.png,G1,True,22,150,49
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/q3/q3_70.jpg,Q3,False,-1,-1,113
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/f21/f21_10.png,F21,False,-1,-1,41
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d54/d54_18.jpg,D54,False,-1,-1,25
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g17/050169_g17.png,G17,True,5,169,51
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/u33/390394_u33.png,U33,True,39,394,135
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/f31/f31_54.png,F31,False,-1,-1,43
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v28/v28_18.png,V28,False,-1,-1,142
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r4/r4_57.jpg,R4,False,-1,-1,116
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o49/o49_66.png,O49,False,-1,-1,105
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/f35/f35_148.png,F35,False,-1,-1,46
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g36/g36_11.jpg,G36,False,-1,-1,54
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n42/n42_8.jpg,N42,False,-1,-1,97
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v28/230392_v28.png,V28,True,23,392,142
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/i9/i9_144.png,I9,False,-1,-1,68
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d35/d35_27.jpg,D35,False,-1,-1,16
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/x1_393.png,X1,False,-1,-1,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/a40/a40_13.jpg,A40,False,-1,-1,6
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/e34/e34_30.jpg,E34,False,-1,-1,34
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r14/r14_26.png,R14,False,-1,-1,115
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/e34/050136_e34.png,E34,True,5,136,34
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/390246_n35.png,N35,True,39,246,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v28/v28_98.png,V28,False,-1,-1,142
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n14/230292_n14.png,N14,True,23,292,84
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d4/d4_134.png,D4,False,-1,-1,20
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/q3/200304_q3.png,Q3,True,20,304,113
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d46/d46_52.png,D46,False,-1,-1,23
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r8/r8_20.jpg,R8,False,-1,-1,118
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d21/d21_149.jpg,D21,False,-1,-1,14
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/210229_x1.png,X1,True,21,229,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/m17_194.jpg,M17,False,-1,-1,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/f1/f1_39.png,F1,False,-1,-1,37
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r8/r8_109.png,R8,False,-1,-1,118
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/w25/w25_8.jpg,W25,False,-1,-1,158
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m23/m23_64.png,M23,False,-1,-1,78
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/m17_179.jpg,M17,False,-1,-1,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v30/v30_184.png,V30,False,-1,-1,144
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/o49/o49_15.jpg,O49,False,-1,-1,105
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v31/390292_v31.png,V31,True,39,292,145
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s29/s29_2.png,S29,False,-1,-1,124
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d21/d21_20.png,D21,False,-1,-1,14
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r8/r8_171.jpg,R8,False,-1,-1,118
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/q3/q3_134.jpg,Q3,False,-1,-1,113
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r4/r4_76.png,R4,False,-1,-1,116
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/f39/f39_28.png,F39,False,-1,-1,47
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d21/090126_d21.png,D21,True,9,126,14
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/220358_x1.png,X1,True,22,358,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/x1_217.png,X1,False,-1,-1,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d2/d2_69.png,D2,False,-1,-1,13
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/x1_171.png,X1,False,-1,-1,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/z11/z11_24.png,Z11,False,-1,-1,169
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/l2/l2_14.png,L2,False,-1,-1,70
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/220146_m17.png,M17,True,22,146,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s34/390398_s34.png,S34,True,39,398,126
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/y1/y1_102.png,Y1,False,-1,-1,163
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s3/s3_5.png,S3,False,-1,-1,125
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/f35/f35_34.png,F35,False,-1,-1,46
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r4/r4_50.jpg,R4,False,-1,-1,116
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/w15/w15_5.jpg,W15,False,-1,-1,151
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/x1/410327_x1.png,X1,True,41,327,160
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g38/g38_10.png,G38,False,-1,-1,56
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/210037_n35.png,N35,True,21,37,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/q1/q1_121.png,Q1,False,-1,-1,111
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/z1/410105_z1.png,Z1,True,41,105,168
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n33/n33_151.png,N33,False,-1,-1,92
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/f1/f1_9.jpg,F1,False,-1,-1,37
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n35/050233_n35.png,N35,True,5,233,94
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m3/m3_14.png,M3,False,-1,-1,80
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d21/d21_244.png,D21,False,-1,-1,14
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n33/n33_21.png,N33,False,-1,-1,92
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/v31/v31_124.png,V31,False,-1,-1,145
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g36/g36_19.jpg,G36,False,-1,-1,54
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r8/r8_3.png,R8,False,-1,-1,118
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m23/m23_140.png,M23,False,-1,-1,78
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/i10/030215_i10.png,I10,True,3,215,66
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d35/390069_d35.png,D35,True,39,69,16
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/d36/d36_36.jpg,D36,False,-1,-1,17
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g5/g5_9.png,G5,False,-1,-1,61
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/n5/220112_n5.png,N5,True,22,112,98
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/q3/q3_10.jpg,Q3,False,-1,-1,113
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/g17/g17_58.jpg,G17,False,-1,-1,51
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/r4/r4_103.png,R4,False,-1,-1,116
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m44/230327_m44.png,M44,True,23,327,82
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/w22/w22_14.png,W22,False,-1,-1,155
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/220119_m17.png,M17,True,22,119,73
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/s29/390060_s29.png,S29,True,39,60,124
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/q2/q2_7.png,Q2,False,-1,-1,112
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/f35/f35_112.jpg,F35,False,-1,-1,46
/kaggle/input/datasets/maryemmahmood/glyph2025/Glyph2025/m17/m17_359.png,M17,False,-1,-1,73
